playlist_id,track_id
432,10081
432,11702
432,8885
432,18921
432,11599
432,10947
432,4642
432,8271
432,2961
432,17780
432,20408
432,5661
432,4397
432,15471
432,2913
432,11847
432,8288
432,13531
432,1710
432,15472
432,15360
432,4039
432,1595
432,6237
432,20415
432,7070
432,17430
432,12688
495,13599
495,3986
495,11759
495,405
495,2853
495,1687
495,4865
495,8727
495,8734
495,16392
495,17777
495,15414
495,15090
495,8539
495,14248
495,1111
495,2627
495,1641
495,4743
495,8169
495,8138
495,12311
495,1373
495,15969
495,1849
495,16100
495,11496
495,12663
509,15005
509,19957
509,1719
509,6681
509,8813
509,2306
509,15710
509,7947
509,16601
509,9668
509,11943
509,3788
509,5805
509,1085
509,1443
509,2780
509,8749
509,7728
509,15187
509,20287
509,5141
509,16078
509,181
509,2930
509,7734
509,648
514,13980
514,573
514,1746
514,9712
514,5903
514,7092
514,11468
514,6556
514,18893
514,4186
514,7597
514,9624
514,11366
514,3729
514,15209
514,13357
514,7059
514,16471
514,6846
514,4946
514,15417
514,1382
514,17195
514,10523
514,18601
514,15580
514,1201
514,2046
514,4632
514,6354
514,3252
514,1534
514,778
514,5513
532,17610
532,19510
532,20445
532,1199
532,10963
532,1192
532,16354
532,13043
532,1012
532,1374
532,13592
532,2783
532,20169
532,10269
532,7993
532,11029
532,11793
532,2454
532,17629
532,5286
532,12910
532,635
532,6735
532,16398
532,14943
532,20345
532,16645
532,15355
532,80
532,11246
580,8491
580,2497
580,15900
580,20515
580,2919
580,3976
580,16502
580,14002
580,1189
580,19396
580,4288
580,8145
580,16182
580,4915
580,2221
580,17652
580,8767
580,868
580,10250
580,2243
580,9305
580,4528
580,5675
580,149
580,2367
580,8506
580,12493
580,20134
580,15771
580,15826
580,10877
580,4328
580,20241
582,5649
582,4743
582,1698
582,10833
582,4058
582,12910
582,2264
582,15558
582,16388
582,11233
582,5668
582,11313
582,16713
582,9163
582,12940
582,20120
582,1775
582,11776
582,9259
582,19305
582,15167
582,9672
582,14741
582,11029
582,7321
582,13895
582,17689
582,13088
582,13188
582,10100
622,5739
622,8624
622,15834
622,3173
622,12927
622,17699
622,8828
622,13592
622,4839
622,1056
622,10913
622,5539
622,4544
622,14424
622,16334
622,4398
622,4957
622,2931
622,14889
622,6309
622,2329
622,20487
622,11242
622,15789
622,568
622,7785
622,316
622,2172
622,1931
633,11373
633,18804
633,2204
633,4106
633,18266
633,8118
633,2765
633,13166
633,8869
633,19385
633,14309
633,3347
633,15209
633,16509
633,7059
633,956
633,10684
633,17008
633,2740
633,9974
633,17881
633,17631
633,13101
633,11629
633,11366
633,12563
633,8956
633,16471
633,15438
633,5846
633,1014
633,2228
633,17096
676,18833
676,3644
676,17307
676,7058
676,14885
676,19412
676,7679
676,20548
676,17355
676,19052
676,12963
676,5611
676,244
676,7818
676,1798
676,15970
676,1746
676,6059
676,11850
676,7761
676,5903
676,10013
676,2705
676,15333
676,2037
676,11107
676,8963
676,13139
676,9705
676,15670
676,19957
676,7092
676,18389
676,216
676,2367
676,1590
676,18440
676,19160
676,14052
686,9670
686,11937
686,15312
686,12173
686,13358
686,10694
686,845
686,3413
686,6
686,15241
686,865
686,14142
686,2026
686,15627
686,12295
686,3832
686,2925
686,9060
686,7323
686,13395
686,19461
686,6010
686,12958
686,17764
686,3982
686,16391
686,11063
686,6465
686,14683
714,15726
714,4487
714,2247
714,19757
714,19690
714,13267
714,19558
714,20331
714,14984
714,5952
714,13129
714,11521
714,20599
714,6762
714,18335
714,18490
714,11715
714,19983
714,2203
714,7224
714,7401
714,18136
714,14940
714,15114
714,19657
714,2955
714,13506
714,5343
735,8956
735,14758
735,13980
735,13237
735,14395
735,894
735,17597
735,8229
735,19699
735,13782
735,13763
735,18637
735,13452
735,4444
735,4460
735,12563
735,15578
735,15570
735,3347
735,16760
735,12718
735,17040
735,14016
735,2117
735,9647
735,7549
735,14309
735,6892
735,16509
735,6245
735,4267
735,16471
735,15209
735,6189
735,6371
735,14591
735,5152
735,1170
740,14430
740,9231
740,6776
740,14033
740,15050
740,9173
740,9098
740,5631
740,7114
740,8466
740,8709
740,17820
740,11916
740,15235
740,4543
740,8001
740,8356
740,15341
740,16082
740,1060
740,16708
740,10379
740,1510
740,4743
740,7402
740,17131
740,19556
740,11842
740,8045
740,5661
740,1944
740,9257
740,8880
740,4042
788,9509
788,11107
788,2497
788,9313
788,10941
788,15715
788,1385
788,1591
788,19316
788,2332
788,17908
788,13866
788,3838
788,11275
788,7465
788,14008
788,306
788,19889
788,17584
788,19069
788,751
788,20134
788,2385
788,20251
788,10026
788,5641
788,17984
788,9115
788,14399
788,619
788,6430
788,11188
788,5559
788,12278
788,12499
788,5572
788,9765
788,15499
788,20295
788,2272
788,4482
818,579
818,15038
818,14128
818,12765
818,8835
818,13838
818,508
818,4089
818,10481
818,7081
818,2989
818,2134
818,6239
818,6226
818,16144
818,9202
818,12016
818,7195
818,1023
818,3684
818,4594
818,6086
818,4058
818,12910
818,5947
818,19826
818,13066
818,5020
818,12769
859,7645
859,2508
859,13401
859,4743
859,13803
859,8278
859,9231
859,14033
859,9003
859,7629
859,10201
859,6098
859,3009
859,6285
859,18404
859,1472
859,8880
859,12931
859,7870
859,4543
859,3533
859,16293
859,2286
859,8895
859,19416
859,11133
859,10738
859,12017
859,1510
859,1710
859,1357
859,10323
859,8017
859,14907
859,19558
859,245
859,14430
914,18399
914,5254
914,15900
914,5668
914,4249
914,8275
914,4032
914,14799
914,2452
914,14024
914,12721
914,8332
914,3551
914,5482
914,20167
914,396
914,2036
914,2627
914,1492
914,11483
914,16650
914,4514
914,6444
914,10742
914,13895
914,3791
914,178
914,13622
914,362
914,19509
914,17516
914,15771
914,20536
914,10855
914,3040
914,16977
914,197
914,11863
914,5259
914,17874
914,411
914,1127
914,1372
914,5929
914,8614
914,978
914,13029
925,4672
925,6821
925,17869
925,1271
925,12624
925,3752
925,268
925,18824
925,5355
925,15455
925,15704
925,11011
925,12744
925,2182
925,14943
925,16261
925,12490
925,7490
925,5086
925,10442
925,20559
925,17277
925,3628
925,7160
925,8461
925,16267
925,16149
925,16464
925,12390
925,15098
925,10955
925,3242
925,8672
925,12868
925,7961
925,15988
925,9606
925,18758
925,17635
925,9246
925,13052
925,3493
925,18425
925,3486
925,17966
925,2177
925,16732
925,209
925,12228
925,8731
925,11162
925,4070
925,19964
925,92
925,4372
925,12506
925,9486
925,15958
926,4288
926,20279
926,9337
926,15980
926,6708
926,18913
926,2292
926,9457
926,16045
926,178
926,6483
926,12510
926,782
926,20156
926,12882
926,16852
926,9598
926,16361
926,10420
926,2151
926,19214
926,20518
926,7881
926,18428
926,14322
926,1149
926,12783
926,19364
926,15603
926,11551
926,11166
926,15434
926,963
926,1523
926,315
926,3556
926,411
926,18568
926,9002
926,10644
926,4312
926,14608
961,17172
961,12114
961,10580
961,12071
961,7298
961,5667
961,7416
961,1222
961,14270
961,762
961,10577
961,7680
961,2435
961,1485
961,6213
961,18425
961,17966
961,1441
961,8547
961,16079
961,7309
961,19450
961,2918
961,10612
961,9949
961,1772
961,3160
961,12868
961,8672
961,1731
961,3242
961,6672
961,18423
1027,20210
1027,17124
1027,19303
1027,18439
1027,17963
1027,13191
1027,3412
1027,3575
1027,3712
1027,17534
1027,13226
1027,9078
1027,3367
1027,9815
1027,2730
1027,13618
1027,16552
1027,7611
1027,10920
1027,7596
1027,755
1027,18744
1027,15467
1027,10996
1027,16000
1027,6026
1027,6790
1027,11443
1027,12576
1066,10572
1066,14037
1066,9508
1066,4865
1066,405
1066,1502
1066,1687
1066,5047
1066,17086
1066,1231
1066,10309
1066,4826
1066,16946
1066,4422
1066,16486
1066,19616
1066,15170
1066,888
1066,9579
1066,8734
1066,7242
1066,17777
1066,17747
1066,11180
1066,17964
1066,2920
1066,4692
1066,17528
1066,14295
1066,5911
1087,3519
1087,6160
1087,10269
1087,4317
1087,579
1087,13154
1087,18399
1087,19602
1087,5944
1087,12715
1087,12718
1087,11622
1087,16905
1087,20169
1087,797
1087,12284
1087,8345
1087,19431
1087,5463
1087,963
1087,20623
1087,19718
1087,2912
1087,20048
1087,10629
1087,17203
1087,16866
1087,18598
1087,17503
1087,1714
1087,16601
1087,11320
1087,12510
1087,15542
1087,8866
1087,15204
1087,8507
1126,19385
1126,15259
1126,9804
1126,19305
1126,9232
1126,20134
1126,15781
1126,9183
1126,16494
1126,2886
1126,8229
1126,8145
1126,20287
1126,3292
1126,11663
1126,4949
1126,10438
1126,6892
1126,80
1126,3870
1126,3650
1126,16502
1126,19252
1126,11943
1126,20263
1126,12461
1126,5425
1126,1111
1126,10848
1169,18404
1169,18940
1169,628
1169,18990
1169,5110
1169,15301
1169,11916
1169,15235
1169,2889
1169,10698
1169,4963
1169,3361
1169,6606
1169,8932
1169,2730
1169,7352
1169,5400
1169,20496
1169,16521
1169,18944
1169,16708
1169,8600
1169,5736
1169,13670
1169,19462
1169,3860
1169,20097
1169,1949
1169,8167
1169,3437
1169,1476
1169,5631
1169,7114
1169,9173
1169,19262
1169,14775
1169,14491
1169,18073
1169,3624
1169,17026
1238,4258
1238,6823
1238,19489
1238,4986
1238,737
1238,14826
1238,5328
1238,19716
1238,11943
1238,12919
1238,9021
1238,12064
1238,80
1238,1895
1238,5881
1238,6937
1238,12499
1238,2677
1238,11633
1238,1308
1238,19252
1238,11765
1238,15900
1238,14189
1238,5345
1238,10830
1238,6491
1238,16494
1274,751
1274,17584
1274,15771
1274,9705
1274,20251
1274,10848
1274,16502
1274,10788
1274,19377
1274,15092
1274,4998
1274,11842
1274,1111
1274,14826
1274,8822
1274,11369
1274,18254
1274,6409
1274,8934
1274,20443
1274,1473
1274,13995
1274,6015
1274,13234
1274,15713
1274,4250
1274,5576
1274,2297
1274,7964
1274,18182
1274,11233
1274,5924
1274,20242
1274,19555
1274,2780
1274,1357
1274,10250
1274,13272
1274,18440
1274,12963
1274,15862
1274,4482
1274,2536
1274,2997
1274,8681
1274,13188
1274,15167
1274,13259
1274,13088
1274,12311
1274,7811
1274,20134
1274,15701
1274,8573
1274,15578
1274,7820
1274,2412
1274,18493
1302,17819
1302,1334
1302,18963
1302,1828
1302,11604
1302,12061
1302,20175
1302,16686
1302,12927
1302,6529
1302,18903
1302,18174
1302,2090
1302,6577
1302,523
1302,17281
1302,10205
1302,653
1302,5349
1302,8885
1302,8456
1302,4857
1302,17363
1302,3195
1302,4642
1302,3260
1316,16049
1316,3703
1316,9011
1316,19174
1316,15265
1316,8498
1316,12526
1316,2204
1316,1595
1316,17651
1316,8567
1316,17359
1316,4908
1316,10081
1316,913
1316,5286
1316,15360
1316,2197
1316,3632
1316,303
1316,18679
1316,10737
1316,19036
1316,378
1316,3944
1316,17780
1341,14819
1341,1714
1341,1133
1341,14520
1341,12311
1341,14399
1341,700
1341,414
1341,1144
1341,20475
1341,16193
1341,11468
1341,280
1341,14295
1341,14077
1341,10689
1341,11629
1341,8313
1341,2930
1341,4965
1341,13563
1341,14453
1341,5881
1341,4983
1341,12103
1341,468
1341,3692
1341,11517
1341,14765
1341,1740
1341,8063
1341,13613
1341,20134
1341,11347
1341,20394
1341,19256
1341,4483
1341,19243
1341,60
1341,3284
1341,11206
1341,15640
1404,5069
1404,18137
1404,13661
1404,20553
1404,19466
1404,14597
1404,17802
1404,8542
1404,17408
1404,7760
1404,11019
1404,16936
1404,14937
1404,13221
1404,830
1404,17708
1404,12125
1404,5712
1404,14904
1404,6677
1404,11810
1404,10296
1404,12961
1404,3859
1404,9211
1404,9493
1505,2553
1505,19486
1505,16277
1505,1357
1505,7411
1505,8346
1505,2464
1505,10564
1505,8140
1505,2132
1505,11656
1505,5264
1505,11359
1505,6581
1505,6181
1505,14509
1505,8248
1505,9530
1505,16583
1505,1056
1505,2690
1505,1980
1505,16805
1505,5746
1505,20267
1505,13734
1505,16770
1505,7459
1505,2541
1545,16731
1545,16298
1545,11006
1545,6472
1545,11740
1545,1712
1545,15914
1545,17947
1545,11610
1545,120
1545,6971
1545,6625
1545,16254
1545,2144
1545,17494
1545,28
1545,12929
1545,4710
1545,4768
1545,10976
1545,9457
1545,16313
1545,4688
1545,17530
1545,19130
1545,16643
1545,12789
1545,5602
1545,15726
1703,7545
1703,14378
1703,7077
1703,13153
1703,3884
1703,4430
1703,14160
1703,17203
1703,13688
1703,4305
1703,1587
1703,9550
1703,2605
1703,18986
1703,16866
1703,18332
1703,15090
1703,16035
1703,20048
1703,13930
1703,17889
1703,9974
1703,10830
1703,11323
1703,11263
1703,8050
1703,2487
1703,7084
1730,7416
1730,2058
1730,18315
1730,7874
1730,4253
1730,6060
1730,17324
1730,9847
1730,10834
1730,14370
1730,8082
1730,20380
1730,9504
1730,3888
1730,2551
1730,9471
1730,18852
1730,20285
1730,8768
1730,10107
1730,15147
1730,7120
1730,18645
1730,7596
1730,17071
1730,1906
1730,13056
1730,18824
1730,12506
1730,20232
1730,12228
1730,5355
1730,7558
1730,663
1730,6026
1730,6137
1730,12897
1730,19825
1730,19969
1730,17663
1730,13274
1734,19578
1734,6846
1734,10496
1734,6892
1734,18855
1734,2888
1734,4259
1734,784
1734,17896
1734,14395
1734,8956
1734,15570
1734,17597
1734,6189
1734,17429
1734,13452
1734,4331
1734,5834
1734,2330
1734,14156
1734,9675
1734,6496
1734,5382
1734,80
1734,1292
1734,12646
1734,15578
1734,3431
1734,11896
1734,17008
1734,14572
1734,1549
1740,10926
1740,18057
1740,2869
1740,6860
1740,14100
1740,18026
1740,7910
1740,11968
1740,19800
1740,3401
1740,19369
1740,16909
1740,9594
1740,18382
1740,12173
1740,4185
1740,15633
1740,11654
1740,2212
1740,9060
1740,9670
1740,909
1740,19656
1740,10410
1740,7323
1740,845
1755,6494
1755,8160
1755,956
1755,4603
1755,9913
1755,15908
1755,381
1755,16713
1755,6863
1755,2794
1755,894
1755,15498
1755,20028
1755,10100
1755,5309
1755,3343
1755,8734
1755,18804
1755,6981
1755,13051
1755,17266
1755,2919
1755,11321
1755,10684
1755,18745
1755,17063
1755,16310
1755,10420
1755,9669
1755,15935
1755,12162
1755,19589
1755,3551
1766,10026
1766,17114
1766,12769
1766,14277
1766,14662
1766,8491
1766,4600
1766,10830
1766,6214
1766,260
1766,5768
1766,17584
1766,17984
1766,8000
1766,11373
1766,10941
1766,4988
1766,9765
1766,16749
1766,3593
1766,20605
1766,13979
1766,17562
1766,18600
1766,16518
1766,18096
1766,8047
1766,3556
1766,18739
1766,7545
1766,3494
1766,11283
1766,3379
1766,6444
1854,20436
1854,911
1854,9025
1854,719
1854,9942
1854,541
1854,11699
1854,3617
1854,3556
1854,20206
1854,10788
1854,2919
1854,7734
1854,8767
1854,5606
1854,2437
1854,648
1854,1149
1854,7506
1854,4949
1854,16502
1854,2970
1854,3431
1854,80
1854,1895
1854,20167
1854,5382
1854,7879
1854,868
1854,8866
1854,12510
1854,1523
1854,14826
1854,16601
1854,9490
1854,8145
1854,10269
1854,1111
1854,3519
1854,12783
1854,17607
1854,3234
1854,3494
1854,5773
1854,14277
1854,3565
1854,15771
1854,4288
1854,3830
1854,1398
1854,5768
1854,2930
1854,9254
1871,8672
1871,17288
1871,11368
1871,755
1871,7280
1871,8751
1871,18267
1871,19356
1871,11439
1871,6783
1871,13191
1871,6509
1871,16597
1871,339
1871,4879
1871,1829
1871,19839
1871,20609
1871,7897
1871,7110
1871,7199
1871,9580
1871,18198
1871,5238
1871,11522
1871,7453
1871,7427
1871,3624
1871,4507
1871,8164
1871,1466
1871,8216
1871,10821
1871,70
1871,157
1871,6131
1883,9672
1883,10591
1883,16494
1883,18876
1883,6918
1883,4566
1883,20120
1883,8493
1883,13518
1883,16759
1883,2541
1883,9804
1883,6533
1883,2090
1883,17247
1883,9007
1883,11002
1883,10554
1883,355
1883,17530
1883,17114
1883,19824
1883,19363
1883,1698
1883,15092
1883,14061
1883,3259
1883,19485
1883,4760
1883,279
1883,14279
1883,2931
1883,15045
1883,13592
1883,5220
1883,12686
1883,20399
1883,1060
1898,9051
1898,11635
1898,16226
1898,2778
1898,7172
1898,8373
1898,5008
1898,3410
1898,11847
1898,4812
1898,16080
1898,13734
1898,2931
1898,7157
1898,6453
1898,7931
1898,14375
1898,19978
1898,8347
1898,19858
1898,20497
1898,8456
1898,16311
1898,9982
1898,13539
1898,8950
1898,8838
1898,1850
1898,4777
1898,1357
1898,18963
1898,20553
1898,1374
1898,4642
1898,20120
1898,12559
1898,5298
1898,4055
1904,7415
1904,15090
1904,16392
1904,10100
1904,1641
1904,8734
1904,18361
1904,2391
1904,13930
1904,12721
1904,12510
1904,5300
1904,11759
1904,14916
1904,11029
1904,17414
1904,2164
1904,10842
1904,14904
1904,20443
1904,9963
1904,4148
1904,5679
1904,5668
1904,11233
1904,8727
1904,3986
1904,4745
1904,16100
1904,1373
1904,9323
1904,1344
1904,4026
1904,4058
1904,15414
1904,5726
1904,4367
1904,1386
1904,12075
1904,19711
1904,7163
1904,14668
1904,19254
1904,682
1904,17780
1904,2913
1904,16521
1904,8275
1904,8749
1907,7119
1907,14182
1907,16309
1907,18851
1907,1518
1907,17239
1907,15332
1907,18637
1907,13139
1907,2765
1907,17334
1907,13782
1907,14219
1907,660
1907,15988
1907,13237
1907,360
1907,14591
1907,12597
1907,19584
1907,3164
1907,16163
1907,8048
1907,19160
1907,308
1907,15259
1907,18876
1907,9400
1907,9278
1907,19071
1907,10496
1907,9288
1907,17131
1907,8928
1907,17217
1907,10323
1907,10019
1907,1329
1907,8705
1907,9205
1907,1766
1907,5952
1907,19385
1907,3347
1907,2439
1907,5513
1907,16923
1907,9061
1912,17701
1912,11070
1912,16998
1912,15669
1912,6813
1912,15558
1912,20362
1912,20048
1912,15931
1912,20327
1912,13550
1912,9291
1912,18074
1912,2912
1912,16929
1912,7009
1912,14661
1912,8813
1912,10629
1912,10985
1912,5606
1912,14255
1912,18875
1912,8798
1912,16772
1912,20287
1912,15053
1912,19317
1912,17926
1912,17157
1912,11850
1912,5633
1912,14765
1912,80
1912,10013
1912,2117
1912,10112
1912,1626
1912,2984
1912,1764
1912,9710
1912,19334
1912,9907
1912,18428
1912,11117
1912,13368
1912,18089
1912,17034
1912,3811
1912,667
1912,16193
1912,1116
1912,15413
1912,2538
1912,20623
1912,1036
1912,15438
1912,1151
1912,13006
1912,3644
1912,10852
1912,17077
1912,16835
1912,2437
1912,3558
1953,16727
1953,4369
1953,2730
1953,15046
1953,19868
1953,13831
1953,13406
1953,1322
1953,13670
1953,73
1953,4336
1953,9003
1953,2274
1953,13819
1953,17586
1953,6728
1953,7936
1953,20496
1953,3860
1953,16521
1953,12623
1953,4743
1953,8415
1953,4989
1953,18156
1953,2508
1953,13031
1953,4880
1953,14491
1953,7544
1958,13803
1958,18599
1958,1357
1958,9386
1958,12103
1958,2464
1958,73
1958,8017
1958,10738
1958,6285
1958,4199
1958,7517
1958,3271
1958,11173
1958,8709
1958,8466
1958,14430
1958,16080
1958,12920
1958,6384
1958,16068
1958,13481
1958,18963
1958,8248
1958,14924
1958,15386
1958,1989
1958,20547
1958,4747
1959,4111
1959,4916
1959,12393
1959,14907
1959,17586
1959,2508
1959,4369
1959,8880
1959,18490
1959,1944
1959,14949
1959,5631
1959,3855
1959,16114
1959,405
1959,9963
1959,9944
1959,8138
1959,2401
1959,6287
1959,628
1959,4743
1959,4005
1959,17560
1959,1898
1959,6776
1959,11074
1959,19315
1959,4148
1959,18118
1959,2204
1959,7385
1959,19058
1959,18361
1959,6695
1959,4962
1959,3986
1979,55
1979,6819
1979,15187
1979,6220
1979,4202
1979,10089
1979,14659
1979,12765
1979,6496
1979,6971
1979,19624
1979,7224
1979,1290
1979,14016
1979,10843
1979,11687
1979,15942
1979,2980
1979,6957
1979,9740
1979,10760
1979,579
1979,20163
1979,15800
1979,9640
1979,15823
1979,11327
1979,6153
1979,4379
1979,5892
2005,3433
2005,19305
2005,2006
2005,9457
2005,7843
2005,13741
2005,1020
2005,16994
2005,17503
2005,637
2005,16379
2005,4013
2005,12162
2005,8409
2005,1111
2005,18876
2005,3519
2005,4514
2005,16369
2005,19790
2005,7941
2005,7350
2005,3668
2005,5767
2005,15204
2005,16820
2005,17034
2005,6353
2005,7009
2005,12284
2005,1714
2005,14249
2005,16673
2005,20242
2005,11164
2005,9003
2005,2897
2005,12
2005,11646
2005,3189
2005,11943
2005,1189
2005,8539
2005,9598
2005,2357
2005,5787
2005,229
2005,7394
2005,5606
2005,2780
2005,648
2005,7506
2005,2997
2005,14826
2014,14770
2014,14176
2014,15495
2014,20287
2014,15735
2014,2641
2014,11896
2014,17926
2014,15333
2014,14023
2014,5180
2014,14255
2014,1764
2014,6937
2014,1674
2014,20268
2014,8424
2014,8229
2014,19465
2014,13640
2014,13990
2014,10617
2014,14117
2014,17040
2014,1940
2014,5541
2014,2367
2014,14367
2014,10300
2014,11036
2014,4436
2014,13368
2014,17034
2022,17067
2022,4540
2022,8581
2022,14904
2022,5751
2022,17657
2022,14306
2022,387
2022,9211
2022,12119
2022,10506
2022,9950
2022,10492
2022,19110
2022,10702
2022,5760
2022,5561
2022,4776
2022,3938
2022,6788
2022,17530
2022,2596
2022,12587
2022,15730
2022,6045
2022,19298
2022,11245
2061,5165
2061,6760
2061,17977
2061,2734
2061,12850
2061,4003
2061,14364
2061,15564
2061,9658
2061,3870
2061,10633
2061,12086
2061,18287
2061,12466
2061,10838
2061,676
2061,15447
2061,2323
2061,10981
2061,17158
2061,18945
2061,19445
2061,2172
2061,10903
2061,3991
2061,19270
2068,2439
2068,1650
2068,15088
2068,3093
2068,17524
2068,14097
2068,19873
2068,13452
2068,19465
2068,5846
2068,10636
2068,17926
2068,13424
2068,15935
2068,10137
2068,15775
2068,14360
2068,14662
2068,16115
2068,14765
2068,7989
2068,4250
2068,15498
2068,13462
2068,15209
2068,3590
2068,10391
2068,6892
2068,10496
2068,14309
2068,20475
2068,1635
2068,12597
2068,647
2068,3055
2068,6556
2068,11850
2068,8030
2068,6672
2068,13368
2068,2108
2068,2428
2068,15096
2068,13380
2068,6245
2068,14527
2070,519
2070,17584
2070,6884
2070,6370
2070,16144
2070,9491
2070,11740
2070,6715
2070,10848
2070,4710
2070,13331
2070,13129
2070,13154
2070,3513
2070,7224
2070,13731
2070,15410
2070,13462
2070,20497
2070,11289
2070,1111
2070,17001
2070,9246
2070,12426
2070,15775
2070,5485
2070,16579
2070,18824
2070,2368
2070,17414
2070,6534
2070,10089
2070,13252
2070,19280
2070,8928
2070,8985
